rowid,utility_id_ferc1,utility_id_ferc1_label,utility_id_pudl,utility_id_pudl_label,utility_name_ferc1,report_year,rate_schedule_type,billing_status,rate_schedule_description,sales_mwh,dollar_value,avg_customers_per_month,kwh_per_customer,revenue_per_kwh,Conatins CARE/FERA?,record_id
270003,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,Toshiba Guarantee Amortization,,34042700,,,,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_toshiba_guarantee_amortization
270004,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,6,453733,65110148,,14586,0.1435,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_6
270005,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,5SC,7215,1115233,,93,0.154599994,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_5sc
270006,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,7,772,89637,,64333,0.116099998,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_7
270007,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,2,29779,5600742,,1700,0.188099995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_2
270008,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,M1N,,-12,,,0,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_m1n
270009,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,M8N,-2,-231,,,0.115500003,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_m8n
270010,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,1,308001,44093288,,15050,0.143199995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_1
270011,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,Current Year Customer Refund Amount,,60866000,,,,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_current_year_customer_refund_amount
270012,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,M2N,,0,,,0,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_m2n
270013,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,residential,billed,E2N,42,20199,,553,0.48089999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000241_e2n
270014,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Residential Time-of-Day E - KY (440),1251,144735,86,14547,0.115699999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_residential_timeofday_e__ky_440
270015,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Duplicate Customers (440),,,-44796,,,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_duplicate_customers_440
270016,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Lighting Service - KY (440),18783,5137745,37766,497,0.273499995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_lighting_service__ky_440
270017,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Residential Service - VA (440),337035,44135248,22750,14815,0.130999997,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_residential_service__va_440
270018,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Reclassifications and Adjustments (440),68,145746,,,2.143300056,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_reclassifications_and_adjustments_440
270019,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Street Lighting Service - VA (440),102,25379,4,25500,0.248799995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_street_lighting_service__va_440
270020,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Residential Service - KY (440),6019531,726133440,442379,13607,0.1206,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_residential_service__ky_440
270021,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,,6382672,777208000,466440,13684,0.121799998,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_total
270022,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,General Service - VA (440),63,9736,157,401,0.154499993,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_general_service__va_440
270023,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Restricted Lighting Service - KY (440),2002,400983,2531,791,0.200299993,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_restricted_lighting_service__ky_440
270024,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,General Service - KY (440),1207,186674,1015,1189,0.154699996,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_general_service__ky_440
270025,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Residential Time-of-Day D - KY (440),103,12776,4,25750,0.123999998,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_residential_timeofday_d__ky_440
270026,210,Kentucky Utilities Company,163,Kentucky Utilities Co,Kentucky Utilities Company,2022,residential,billed,Private Outdoor Lighing - VA (440),2527,875583,4544,556,0.346500009,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000555_private_outdoor_lighing__va_440
270027,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Reclassifications and Adjustments (440),982,205438,,,0.209199995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_reclassifications_and_adjustments_440
270028,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Duplicate Customers (440),,,-9059,,,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_duplicate_customers_440
270029,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,General Service (440),460,80820,281,1637,0.175699994,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_general_service_440
270030,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Restricted Lighting Service (440),1606,392849,1739,924,0.244599998,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_restricted_lighting_service_440
270031,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Lighting Service (440),3175,1170785,4629,686,0.368800014,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_lighting_service_440
270032,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Residential Time-of-Day En Svc (440),2081,241807,130,16008,0.1162,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_residential_timeofday_en_svc_440
270033,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Residential Time-of-Day Dem Svc (440),267,25279,5,53400,0.094700001,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_residential_timeofday_dem_svc_440
270034,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,,4188468,517647872,378001,11081,0.123599999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_total
270035,209,Louisville Gas and Electric Company,169,Louisville Gas & Electric Co,Louisville Gas and Electric Company,2022,residential,billed,Residential Service (440),4179897,515530912,380276,10992,0.123300001,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c000553_residential_service_440
270036,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-1 Large,408628,62701604,22020,18557,0.153400004,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r1_large
270037,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"E-12 EPR-2,6",112470,20047214,29663,3792,0.178200006,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_e12_epr26
270038,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R3-47,2870066,358095648,131041,21902,0.124799997,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r347
270039,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-2,1211354,166790480,80398,15067,0.137700006,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r2
270040,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,RTOUE47,2459009,360438432,152148,16162,0.146599993,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtoue47
270041,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"R-3 RCP, EPR-2",35849,5203660,3134,11439,0.145199999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r3_rcp_epr2
270042,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-2 RCP,104531,15703955,9070,11525,0.150199994,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r2_rcp
270043,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-3,1896089,240328192,124245,15261,0.126699999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r3
270044,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,,14653587,2030205440,1202975,12181,0.138500005,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_total
270045,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"ET-2 EPR-2,6",285819,37360292,33948,8419,0.130700007,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_et2_epr26
270046,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"ET-1 EPR-2,6",70945,9470862,9502,7466,0.133499995,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_et1_epr26
270047,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"ECT-1R EPR-2,6",3263,502641,210,15538,0.153999999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_ect1r_epr26
270048,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-TECH RCP,323,44936,29,11138,0.1391,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtech_rcp
270049,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"ECT-2 EPR-2,6",17943,2781276,1288,13931,0.155000001,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_ect2_epr26
270050,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,E-47,1455,504533,,,0.346799999,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_e47
270051,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"R3-47  RCP, EPR-2",55472,7594876,3382,16402,0.136899993,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r347_rcp_epr2
270052,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-1 Medium,878808,129553272,84703,10375,0.147400007,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r1_medium
270053,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-TOU-E,1532423,221294480,140716,10890,0.144400001,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtoue
270054,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-1 Small,2214223,315345152,328858,6733,0.142399997,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_r1_small
270055,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"R-TOU-E RCP,EPR-2",175341,27131230,21612,8113,0.154699996,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtoue_rcpepr2
270056,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,R-TECH,597,78933,22,27136,0.132200003,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtech
270057,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,"RTOUE47 RCP, EPR-2",318979,49148900,26986,11820,0.154100001,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_rtoue47_rcp_epr2
270058,286,Arizona Public Service Company,31,Arizona Public Service Co,Arizona Public Service Company,2022,residential,billed,Green Power,,84838,,,,No,sales_of_electricity_by_rate_schedules_account_440_residential_304_2022_c001436_green_power
